Nom,prix,link,marque,Description,modele,couleur,cathegorie
Generic Écouteurs sans fil Bluetooth 5.0 - Noir,3900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/17159/1.jpg?5310,Generic,"['Soutien EDR + HFP + HSP + A2DP + AVRCP', 'Fréquence: 2,4 GHz ～ 2,44835 GHz', 'Résistance: 32Ω', 'Sensibilité: 1KHZ 95 ± 3dB', 'Manière de charge: DC5V Micro5P USB', 'Batterie: 110mAh', 'Temps de charge: 1,5 heure', 'Portée Bluetooth: ≥10 mètres', 'Temps de musique: 6 heures', 'Temps de conversation: 8 heures', 'Étanche: IPX6', 'Bluetooth: BT5.0', ""Accessoire: 1 paire d'oreillettes taille L"", ""1 paire d'oreillettes taille S"", ""1 paire d'embouts auriculaires taille L"", ""1 paire d'embouts auriculaires taille S"", '1 câble de charge']",Écouteurs sans fil,Noir,telephone-tablette
"Generic Câble de chargement USB 3 en 1 pour téléphone portable, multi-câble Micro USB Type C",2000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/90/183121/1.jpg?2166,Generic,"[""Câble USB : le câble de chargement USB est équipé d'un port USB, qui peut être utilisé pour charger votre téléphone ou d'autres appareils électroniques."", ""Facile à installer : il suffit de brancher et de jouer, pas besoin d'installer de pilote. le câble de chargement peut être facilement installé en quelques secondes."", 'Style moderne : le design simple et élégant de ce câble de chargeur de téléphone en fait un choix parfait pour votre maison, votre bureau ou vos voyages.', ""Haute performance : ce câble de chargement micro USB est fabriqué en alliage d'aluminium de haute qualité, qui présente une bonne résistance à la corrosion et à l'abrasion."", ""Convient à la plupart des occasions : ce câble de chargement micro USB convient à la plupart des smartphones et tablettes. il peut être utilisé à la maison, au bureau, à l'école, en voyage, en voyage d'affaires, etc."", ""Matériau confortable : fabriqué en matériau ABS de haute qualité, doux et confortable à porter. c'est un bon compagnon pour votre téléphone mobile.""]",..,black,telephone-tablette
Fashion V8 Smartwatch Écran tactile avec caméra/emplacement pour carte SIM-Noir,8900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/21/463121/1.jpg?9847,Fashion,"['Unité centrale de traitement : MTK6260A', 'Mémoire : 128M+64M ; prise en charge maximale de la carte TF 32GB', 'Écran : 1,54 pouces TFT HD LCD ; résolution : 240x240 pixels', 'Écran tactile : écran capacitif OGS', 'Bluetooth : version 3.0', 'Appareil photo : 1,3 mégapixel']",D103A18230822002,Noir,telephone-tablette
Generic Montre Connectée - Smart Watch -T 900 PRO MAX Serie 7 - Bleu,9900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/742711/1.jpg?3063,Generic,"['Matière de Bracelet: Silicone', ""Matériau de l'étui: Alliage"", 'Forme du cadran: Rectangulaire', 'Taille du Cadran: 1,75 pouces', 'Taille de Bracelet: 150-220MM', ""Analyse de données d'électrocardiogramme"", ""Podomètre sports, consommation de calories, tachygraphe d'exercice"", 'Rappel sédentaire rappelle le mouvement, et changer de style de vie non sain', 'PSG objectif et enregistrement quantitative et analysez votre science du sommeil', ""Trouvez le téléphone dispose d'un rappel anti-perte. Bi-recherchez"", 'Contrôle de lecture de musique Bluetooth lecteur de musique pour téléphone portable', 'Appels à rappeler à la prise en charge', 'Bluetooth version 3.0, 4.0 et prise en charge du téléphone Bluetooth', 'Capacité de la batterie et polymère de haute capacité 220MAH', 'Prise en charge du moteur à vibration', 'Langues prises en charge: français, anglais, espagnol, allemand..', 'Autres caractéristiques réveil, calendrier, chronomètre']",Watch,Bleu,telephone-tablette
Generic Casques Sans Fil Stéréo Bluetooth Écouteurs Affichage de puissance LED -Noir,8600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/55/427911/1.jpg?3071,Generic,"['Distance Bluetooth : environ 10 mètres', 'Mode de contrôle : touchez', 'Effet sonore : stéréo bilatéral', 'Temps de charge : environ 1h30', 'Capacité de la batterie : 220 mA', 'Capacité de la batterie du casque unique : 30 mA', 'Matériel: Plastique', ""Résistance à l'eau : IPX5""]",AP19,Noir,telephone-tablette
Generic Montre Connectée - Smart Watch -T 900 PRO MAX Serie 7 - Bleu,9405,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/37/136811/1.jpg?3005,Generic,"['Matière de Bracelet: Silicone', ""Matériau de l'étui: Alliage"", 'Forme du cadran: Rectangulaire', 'Taille du Cadran: 1,75 pouces', 'Taille de Bracelet: 150-220MM', ""Analyse de données d'électrocardiogramme"", ""Podomètre sports, consommation de calories, tachygraphe d'exercice"", 'Rappel sédentaire rappelle le mouvement, et changer de style de vie non sain', 'PSG objectif et enregistrement quantitative et analysez votre science du sommeil', ""Trouvez le téléphone dispose d'un rappel anti-perte. Bi-recherchez"", 'Contrôle de lecture de musique Bluetooth lecteur de musique pour téléphone portable', 'Appels à rappeler à la prise en charge', 'Bluetooth version 3.0, 4.0 et prise en charge du téléphone Bluetooth', 'Capacité de la batterie et polymère de haute capacité 220MAH', 'Prise en charge du moteur à vibration', 'Langues prises en charge: français, anglais, espagnol, allemand..', 'Autres caractéristiques réveil, calendrier, chronomètre']",Watch,Bleu,telephone-tablette
Generic Power bank  20000 MAH noir,12068,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/61/864121/1.jpg?7282,Generic,"['Produit power bank', 'Marque tdk', 'Modele c313', 'Couleur noire', 'Batterie 20000MAH', 'Cable3 EN 1\xa0 MICRO USB - USB C -\xa0 LIGHTNING']",20000,NOIRE,telephone-tablette
Generic R1S Mobile Phone Selfie Stick H1S avec Lumière - Noir,6750,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/13/938911/1.jpg?7646,Generic,"['Perche à selfie et trépied', 'Ce produit vous offre un mode professionnel tout-en-un pour faire passer vos photos au niveau supérieur.', ""Idéal pour les selfies, les photos de groupe, les voyages d'aventure, le vlogging"", 'Télécommande Bluetooth rapide et stable', 'Une perche à selfie compacte avec télécommande sans fil avec une portée de télécommande Bluetooth de 10 mètres, capturant de beaux moments avec des amis et enregistrant la vie quotidienne. Avec une connexion Bluetooth rapide et stable, compatible avec une variété de caméras de téléphone portable']",Bâton de selfie de téléphone portable,Noir,telephone-tablette
Samsung Chargeur Ultra rapide 45W compatible pour Samsung + cable USB-C 1mètre,4900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/990121/1.jpg?3249,Samsung,"['Type de produit : Chargeur et adaptateur', 'Marque : Samsung', 'Modèle : 45W', 'Câble : USB-C', 'Longueur : 1m', 'Conçu pour : Samsung, Huawei, Xiaomi, Oppo, Motorola, OnePlus, Honor, realme, Vivo, Google Pixel']",45W,Noir,telephone-tablette
Oraimo Premium Casque Boom Color Oraimo + EDR - Version 2022 - Qualité Garantie,8990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/84/318101/1.jpg?7322,Oraimo,"['Sans logo ni texte sur le boîtier de charge', 'Fenêtre contextuelle pour IOS', 'Prise en charge du changement de nom et de la localisation GPS.', ""L'appel binaural, les écouteurs gauche et droit peuvent être utilisés séparément."", 'Paire automatique  connexion automatique.', ""Aucune lumière LED lors de l'utilisation."", 'Bouton de commande tactile multifonction.', 'Son stéréo et basse Hifi.']",boom,N/A,telephone-tablette
Generic Mini Ecouteurs  Bluetooth Qualité Garantie 100%,6290,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/92699/1.jpg?9082,Generic,"['Nom du produit: écouteurs bluetooth', 'Poids du produit: 4-5g (écouteur simple).', 'Temps de musique: environ 3 heures.', ""Temps d'attente: 100  h pour une oreille et 60  h pour les deux oreilles."", 'Temps de charge: environ 1-2h', 'Capacité de la batterie des écouteurs simples: 35mAh.', 'Boîte de chargeur Betty: 500mAh.', 'Distance de transmission: 10m.', 'Apparence taille: 53mm * 44mm', ""Taille d'oreille unique: 41mm * 16.6mm * 6mm"", 'Emballage inclus:', '1 paire x casques Bluetooth', '1 x boîte de charge', '1 x câble de charge', ""1 x manuel de l'utilisateur""]",Mini écouteurs,Blanc,telephone-tablette
Generic Kit Vidéo Vlog Pour Téléphone Portable Avec Trépied / Stabilisateur Réglable - Noir,8690,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/422121/1.jpg?9578,Generic,"['Comprendre rapidement:', 'Mode à double usage: Handheld  Desktop', 'Perles de lumière: 49led', 'Trépied: trépied robuste, stabilisateur flexible', 'Dimmable illimité: 0% - 100%', 'Interface à vis: 1  4 pouce', 'Appareil utilisé: pour smartphone, DSLR, mirrorless, caméscope, enregistreur, Go pro, PC', 'Convient pour téléphone portable largeur: 2,12 - 3,74 pouces', '& 160;', ""Vlogging Kit améliore les effets vidéo avec un meilleur son et un meilleur éclairage à l'intérieur ou à l'extérieur. Il dispose d'un microphone universel qui peut être utilisé sur n'importe quel smartphone ou appareil photo. Il dispose de 49 LED super lumineuses qui peuvent être utilisées comme trépied. La poignée de trépied installe la vidéo sur le trépied et utilise un adaptateur de Smartphone avec des bottes intégrées pour installer non seulement le téléphone, mais aussi une lampe ou un microphone.""]",Trépieds,Noir,telephone-tablette
"Mione S11 - 6.53"" - RAM 3Go - ROM 64Go - Caméra 13MP - Batterie 4000mAh - Peral White",45500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/26/336811/1.jpg?1604,Mione,"['Modèle: Mione S11', 'Marque\xa0:Mione', 'Version du système d’exploitation Système d’exploitation:\xa0 Android, 10.0', 'Taille de l’écran\xa0: 6,53 pouces', 'Type d’écran\xa0: Affichage à encoche à la pointe de la technologie', 'Assistance SIM Dual SIM', 'Données 4G LTE', 'Connectivité\xa0: Wi-Fi, BORD, GPRS, Bluetooth, USB', 'Espace de rangement\xa0: 64 Go', 'RAM 3 Go', 'Type de processeur:\xa0 Noyau Octa', 'Appareil photo Oui', 'Primaire Primaire : 13 MP', 'Secondaire Secondaire : 5 MP', 'La batterie:\xa0 4000mAh', 'Caractéristiques:\xa0 Bluetooth 4.0, mode d’économie d’énergie ultra, empreinte digitale, appel vidéo 4G haute définition', 'Ports multimédias Emplacement pour carte : microSD, oui jusqu’à 64 Go']",S11,Blanc,telephone-tablette
Rohs CABLE POUR IPHONE USB-C VERS LIGHNING TOUS IPHONES JUSQUA 13 PRO MAX,2679,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/99/66299/1.jpg?1053,Rohs,"['Type Produit : Accessoire smartphone', 'Nom :\xa0Câble USB Lightning', 'Compatibilité : iPhone X8765', 'Couleur : Blanc', 'mesure: 1m']",CLIGHTNING,BLANCHE,telephone-tablette
Generic Montre Connectée - Smart Watch - Bluetooth T500 + PRO Serie 8 blanc,12900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/46/010711/1.jpg?9614,Generic,"['Matière de Bracelet: Silicone', ""Matériau de l'étui: Alliage"", 'Forme du cadran: Rectangulaire', 'Taille du Cadran: 1,75 pouces', 'Taille de Bracelet: 150-220MM', ""Analyse de données d'électrocardiogramme"", ""Podomètre sports, consommation de calories, tachygraphe d'exercice"", 'Rappel sédentaire rappelle le mouvement, et changer de style de vie non sain', 'PSG objectif et enregistrement quantitative et analysez votre science du sommeil', ""Trouvez le téléphone dispose d'un rappel anti-perte. Bi-recherchez"", 'Contrôle de lecture de musique Bluetooth lecteur de musique pour téléphone portable', 'Appels à rappeler à la prise en charge', 'Bluetooth version 3.0, 4.0 et prise en charge du téléphone Bluetooth', 'Capacité de la batterie et polymère de haute capacité 220MAH', 'Prise en charge du moteur à vibration', 'Langues prises en charge: français, anglais, espagnol, allemand..', 'Autres caractéristiques réveil, calendrier, chronomètre']",Watch,Blanc,telephone-tablette
Generic Casque Bluetooth Sans Fil Led Light Cap - éclairage Extérieur De Course De Nuit - Noir + Gants,9500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/29/627811/1.jpg?6123,Generic,"['Matériel: Polyester', 'Couleur: gris foncé', 'Taille: taille Unique', 'Tour de tête: 50-60cm', 'Sexe: Unisexe', 'Technologie Bluetooth: V5.0', 'Fréquence: 2.402 GHz à 2.480 GHz', 'Distance de propagation: 10 mètres', 'Distance minimale du microphone: 1 mètre', 'Capacité de la batterie: 3.7V150 mAh', 'Temps de charge: dans les 2 heures', 'Temps de travail continu: 6 heures']",Casque bluetooth sans fil led light cap,Noir,telephone-tablette
Generic Coque de protection avec blindé iphone 12 Anti chute 360 iPhone-compatible,8978,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/890121/1.jpg?9778,Generic,"['produit coque avec FILM VERRE compris', 'modèle pour iphone 12', 'couleur mauve', 'PROTECTION COMPLETE TOUS COTES']",ip12,VERT,telephone-tablette
"Infinix Smart 6 Plus – 6.6″ - 4G - RAM 2Go - ROM 32Go - Bleu + CONNEXION 4,5 GO offerte - Garantie 12 mois",55600,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/64/921811/1.jpg?1425,Infinix,"['Type Produit : Smartphone', 'Marque : Infinix', 'Nom : Smart 6 Plus', 'Modèle : X6511G', 'Taille écran : 6.6""', ""Résolution d'affichage : 720x1600 pixels"", 'Réseau : 4G', 'RAM : 2Go', 'ROM : 32Go', 'Dual SIM', ""Système d'exploitation : Android 11"", 'Caméra principale : 8 Megapixels', 'Caméra secondaire (Selfie) : 5 Megapixels', 'GPS : OUI', 'Bluetooth : OUI', 'USB : OUI', 'RADIO FM : OUI', 'Batterie : 5000mAh', 'CONNEXION 4,5 GO offert\xa0:\xa0\xa0Formule #141#\xa0\xa0Série Smart\xa0: 4,\xa05GO\xa0\xa0Réparti comme suit\xa0:\xa02,5 GO le premier mois\xa01 GO le deuxième mois\xa01 GO le troisième mois', '2,5 GO le premier mois', '1 GO le deuxième mois', '1 GO le troisième mois', '2,5 GO le premier mois', '1 GO le deuxième mois', '1 GO le troisième mois', 'Garantie: 12 mois']",X6511G,Bleu,telephone-tablette
TWS ECOUTEURS PRO 8 S 2021,7290,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/41/50589/1.jpg?1097,TWS,"['Version Bluetooth: 5.2 Distance de détection: 10-15 mètres', 'Temps de lecture: 5-6 heures', 'Réduction intelligente du bruit: Oui', 'Temps de veille: 24 heures', 'Chargement des écouteurs: 1 heure', 'Chargement de la boîte de rangement: 1-2 heures', 'Contrôle tactile intelligent', 'Capacité de la batterie:350 mah']",PRO 8 S,BLANC,telephone-tablette
XIAOMI Power Bank Wireless sans fil Charge de batterie externe rapide -4USB,8500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/06/392001/1.jpg?9258,XIAOMI,"['Marque: Xiaomi', 'Produit: Xiaomi Mi Power Bank 10000mAh (version à chargement rapide)', 'Mode: PLM13ZM', 'Couleur:\xa0 argent', 'Entrée: Micro USB  USB-C', 'Sortie: USB-A', 'Capacité de la batterie: 10000mAh 3.7V 37Wh', 'Entrée USB-C: 5V  2.1A 9V  2.1A 12V  1.5A', 'Entrée micro USB: 5V  2.1A 9V  2.1A 12V  1.5A', 'Sortie USB-A (port unique): 5.1V  2.4A 9V  2A 12V  1.5A', 'USB-A (deux ports): 5.1V  2.6A', 'Temps de charge: environ 4 heures (chargeur 9V  2A, 12V  1,5A), environ 6 heures (chargeur 5V  2A)']",Power bank,N/A,telephone-tablette
"Generic Tablette Enfant - Ecran 7"" - RAM 2Go - ROM 16Go - Caméra 0.3 Mégapixels - Noir",28900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/16/65709/1.jpg?8586,Generic,"['Tablette Enfant Antichoc', 'Systeme:Android', '8 Go memoire interne', '1 Go de Ram', 'Wifi,Bluetooth', 'Camera devant et derrière', 'Tactile très fluide et rapide']",0.2,Noir,telephone-tablette
Modio Tablette Enfant - Ecran 7''- ROM 8Go - RAM 1Go - rose,29900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/11/39849/1.jpg?3423,Modio,"['Type de produit: Tablette enfant', 'Ecran:\xa0 7""', 'Systeme: Android 6.0', 'Ram :1go', 'Rom :8go', 'Camera 0.3 + 2.0mp', 'Batterie : 3000mah', 'Wifi,Bluetooth', 'Couleur : rose']",m1,rose,telephone-tablette
Generic Smart Watch Bluetooth Call 1.96’ AMOLED 410*502 détection de la santé,18500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/970121/1.jpg?1299,Generic,"['Soutenez Bluetooth appelant n’importe quand, n’importe où', 'Informations sur les stocks', 'fréquence cardiaque, oxygène sanguin et autres tests', 'Plusieurs modes de sport', 'Nouveau design puissant', 'Frais de charge de lévitation']",HK95,Noir,telephone-tablette
Generic Écouteur Bluetooth YD03 HIFI TACTILE Noir,9500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/08/670121/1.jpg?4643,Generic,"['Type de produit: Écouteur sans fil', 'Connectivité: Bluetooth', 'Distance effective: 10m', 'Capacité : 1200 Mah', 'Capacité de la batterie du casque : 45mAh']",generic,noir,telephone-tablette
"Generic TABLETTE ENFANT ANTICHOC - Écran LCD: écran TN 7 "" - Système:  Android 7.1 - Mémoire interne:  16go - Ram:  2Go - Résolution d'écran: 1024 * 600 pixels - Vert",29900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/36/388/1.jpg?1462,Generic,"['Type de Produit:\xa0Tablette', 'Processeur: Quad-core 1.2 GHz', 'Système:\xa0\xa0Android 7.1', 'Écran LCD: écran TN 7 ""', 'Mémoire interne: \xa08Go', 'Ram:\xa0\xa01Go', 'Caméra: Avant: 0.3MP Arrière: 0.3MP', ""Résolution d'écran: 1024 * 600 pixels"", 'Batterie:\xa0 \xa03000mah', 'Nombre de coeurs:\xa0Quadricoeur', 'Couleur: blanc']",0.38,Vert,telephone-tablette
Generic Montre intelligente appel Bluetooth HD AMOLED 466*466 NFC surveillance étanche de la santé,17800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/39/970121/1.jpg?3869,Generic,"['Personnaliser le design du visage de la montre.', 'Faites des appels Bluetooth n’importe quand, n’importe où', 'Plusieurs modes de sport', 'Capacités linguistiques multiples']",HK89,Noir,telephone-tablette
"Huawei Y9 2019 - Android - ROM 128Go - RAM 6Go - Ecran 6,5″ - bleu",87000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/10/121811/1.jpg?9686,Huawei,"['Type de produit : Smartphone', 'Marque : Huawei', 'Modèle : Y9 2019', 'Ram : 6Go', 'Stockage : 128Go', 'Caméra : 16 + 2 Mégapixels', 'Caméra selfie : 13 + 2 Mégapixels']",y9 2019,bleu,telephone-tablette
Generic Écouteurs Touch Bluetooth 3D Super Basse - Sans Fil - Blanc,12900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/47/15606/1.jpg?5596,Generic,"['Ecouter des chansons et des appels téléphoniques', ""Soutenir l'écoute de chansons et passer des appels téléphoniques;"", ""Prenez le démarrage automatique, l'appel binaural, l'appairage automatique, la charge sans fil;"", ""Chaque fois que le casque Bluetooth est connecté au téléphone, le casque Bluetooth se connecte automatiquement au téléphone lorsqu'il est allumé, ce qui est pratique et plus rapide."", 'Compatibilité intelligente: prend en charge tous les téléphones mobiles avec la fonction Bluetooth, tablette, ordinateur portable, chanter, QQ musique, films, etc.', 'Bonne qualité']",i19 Max,Blanc,telephone-tablette
TWS Casque Bluetooth sans fil Pro 5 Casque Android TWS Mini,5800,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/73/393101/1.jpg?5170,TWS,"['Version Bluetooth: 5.2 Distance de détection: 10-15 mètres', 'Temps de lecture: 3-4 heures', 'Réduction intelligente du bruit: Oui', 'Temps de veille: 6 heures', 'Chargement des écouteurs: 1 heure', 'Chargement de la boîte de rangement: 1-2 heures']",Pro 5,...,telephone-tablette
Atouch - A 105 - 5G -128 go gold - avec clavier- appareil photo 5 MP-,63400,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/87/093711/1.jpg?2474,Atouch,"['Atouch', 'A105', 'Système d’exploitation : Android', 'Version du système d’exploitation :', 'Android 11', 'Taille de l’écran : 10.1 pouces', 'Prise en charge de la carte SIM :', 'double Type de SIM ordinaires', 'Caméra Pixel 2 .0 M + 8.0 M']",A 105 - 128 go - avec clavier - 4 go mémoire ram - double carte sim,Gold,telephone-tablette
Infinix Hot 12 Play - 6.82″ - 4G - Dual Sim - 4Go - 128Go - 13MP/8MP - Océan - Garantie 12 mois,102990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/03/811811/1.jpg?6404,Infinix,"['Type Produit : Smartphone', 'Marque : Infinix', 'Nom : HOT 12 play', 'Modèle : X6816', 'Taille écran : 6.82""', ""Résolution d'affichage : 720x1612 pixels"", 'Réseau : 4G', 'RAM : 4 Go', 'ROM : 128 Go', 'Dual SIM', ""Système d'exploitation : Android 12, XOS 10"", 'Caméra principale (Triple) : 13 Megapixels', 'Caméra secondaire (Selfie) : 8 Megapixels', 'GPS : OUI', 'Bluetooth : OUI', 'USB : OUI', 'RADIO FM : OUI', 'Batterie : 6000mAh', 'Garantie: 12 mois']",Hot 12 Play,Océan,telephone-tablette
Generic M90Pro sans fil Tws5.3 vrai écouteurs antibruit Oreillettes Stéréo écouteur,9900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/670121/1.jpg?8905,Generic,"['Modèle :\tM90Pro', 'Couleurs :\tNoir', 'Blueooth Version :\t5.3', ""Matériau :\tL'ABS"", 'Impédance :\t32 OHM', 'Bande de fréquence :\t2,4 GHZ', 'Tension de fonctionnement :\t3,0 V-4.2V', 'Sensibilité du microphone :\t-42dB', 'capacité de la batterie :\t50mAh pour écouteurs, 800mah pour cas de charge', 'Lire la musique du temps\t6 - 8 heures', 'Temps de conversation :\t6 - 8 heures', ""temps d'attente\t60 heures"", 'Pack inclus :\t2* TWS écouteurs sans fil', '1* BOÎTE DE CHARGEMENT', 'câble de chargement USB 1*', '1* Manuel utilisateur', ""Pour d'emballage carton :"", 'Taille : 43.5*24*51cm100pcs', 'G.W.:14,5 KGS', 'Qté:100pcs\\carton', ""L'emballage pour cadeau encadré :"", 'Taille:11.5*10*4,5 cm', 'Poids : 130g', 'Élément : Écouteurs avec coffret de charge, 1, 1 câble de chargement manuel, des boules quies(2 paires de SM Tailles disponibles)']",generic,noir,telephone-tablette
"Atouch Tablette - 4G LTE - Ecran 10"" - Dual Sim - Android 6.1 - ROM 32Go - RAM 2Go - Wifi Bluetooth - noir",52000,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/556/1.jpg?4251,Atouch,"['Tablette atouch', 'Dual Sim 4g Lte', 'Android 6.1', 'Ecran :10""', 'Mémoire Interne: 32Go', 'Ram: 2Go', 'Processeur\xa0\xa0:1,3\xa0(GHz)', 'Wifi\xa0, Bluetooth', 'Camera Devant\xa0 \xa0Derrière Arrière : 5 megapixel', 'Sceller Dans Sa Boite Avec Tous Ses Accessoires', 'Connexion :\xa0 4g Lte', 'Couleur: noir']",a101,noir,telephone-tablette
Generic Support Pliable Pour Téléphone Portable Et Tablette - Noir,1574,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/794001/1.jpg?6977,Generic,"[""6 réglages d'angle d'inclinaison possibles"", 'Facile à utiliser', 'Comptable avec tout type de téléphone ou tablette', 'Bon entretien du téléphone ou de la tablette.', 'léger et facile']",supporter,Noir,telephone-tablette
Generic M10 Écouteur Bluetooth sans fil rechargeable avec Power Bank intégré,8500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/04/01579/1.jpg?5979,Generic,"['Connecteurs: USB', ""Style: crochet d'oreille"", 'Communication: sans fil', 'Type sans fil: Bluetooth', 'Numéro du modèle: Wireless écouteur', 'Casque main libre', 'Auriculaire bluetooth', 'Appareil automatique']",M10,Noir,telephone-tablette
"Atouch Tablette pc educative Atouch 5G - Rom 256go - Ram 6go - Ecran 10"" - gold",62900,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/53/047811/1.jpg?3743,Atouch,"['Type de produit : Tablette', 'Marque : AtouchM', 'Système d’exploitation : Android', 'Version du système d’exploitation : Android 10', 'Taille de l’écran : 10"" pouces', 'Prise en charge de la carte SIM : double SIM', 'Type de SIM : SIM ordinaire', 'Données : 5G  LTE', 'Connectivité : WiFi, Bluetooth', 'Stockage : 256Go', 'RAM : 6 Go', 'Type de processeur : 1,3 GHZ Quad Core', 'Caméra : double caméra (avantarrière)', 'Type de caméra : primaire 5MP, secondaire 2MP', 'Ports multimédias : carte mémoire TFCard jusqu’à 32 Go', 'Batterie : 3000mAh', 'Modèle : A105 max']",a 105 max,gold,telephone-tablette
Tecno Ecouteurs Filaire Hot Beats-J2 - Noir,2500,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/19/462811/1.jpg?1944,Tecno,"['Marque: Tecno', 'Modèle:\xa0Hot Beats J2', 'Appareils compatibles:\xa0Tous les appareils Jack 3,5 mm', 'Caractéristiques spéciales:\xa0Fil de filetage TPE', 'Configuration du canal des\xa0 haut-parleurs:\xa02 1', ""Poids de l'article:\xa015g""]",Hot Beats-J2,Noir,telephone-tablette
Generic Microphone M32 Bluetooth 5.1 pour contrôle tactile du casque Sport,4222,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/05/965911/1.jpg?4484,Generic,"[""1, Bluetooth V5.1 prend en charge la plupart des appareils Bluetooth et réduit la consommation d'énergie"", '2, il peut charger complètement 2 écouteurs environ 8 fois, offrir plus de temps de musique.', ""3, avec la technologie étanche, plus besoin de vous soucier de l'eau et de la sueur"", ""4, unités d'entraînement doubles de 10 mm, profitez d'un son de musique de basse profonde 9D"", ""5, fonction de contrôle à un bouton populaire, prend en charge les chansons de commutation, les appels téléphoniques et l'assistant vocal d'appel.""]",M32,Noir,telephone-tablette
"Modio Tablette modio - Ecran 7"" - RAM 2 Go - ROM 16 Go - Caméra 0.3 Mégapixels - rouge",24990,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/79/61489/1.jpg?1603,Modio,"['Type de produit: Tablette enfant', 'Ecran:\xa0 7""', 'Systeme: Android 6.0', 'Ram :1go', 'Rom :16go', 'Camera 0.3 + 2.0mp', 'Batterie : 2500mah', 'Wifi,Bluetooth', 'Couleur : rouge']",m1,rouge,telephone-tablette
Autre Télécommande Selfie Stick Shutter Pour iPhone et  Android - Noir,2527,https://sn.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/66/212001/1.jpg?6906,Autre,"['Type de produit :\xa0Télécommande', 'Allumez la commande avec le voyant bleu clignotant.', 'Allumez le Bluetooth du téléphone, recherchez le contrôle, puis connectez-vous.', ""Ouvrez l'appareil photo du téléphone pour une utilisation une fois la connexion Bluetooth établie."", 'Pour iPhone, cliquez sur le bouton IOS.', 'Pour la plupart des téléphones Android, cliquez sur le bouton Android.', ""Pour certains téléphones Android dont la fonction appareil photo ne peut pas être utilisée avec la télécommande, veuillez télécharger le logiciel camera360, cliquez sur le paramètre après l'installation, puis définissez la touche de fonction de volume comme bouton d'obturateur.""]",BT,Noir,telephone-tablette
